iter	Logloss
500	0.002405560178
501	0.002404875839
502	0.002403392472
503	0.002402748085
504	0.002400018475
505	0.002399379979
506	0.002398124551
507	0.002397836466
508	0.002395257031
509	0.002388359342
510	0.00238808502
511	0.002386639111
512	0.002386059233
513	0.00238549874
514	0.002384218257
515	0.002381722605
516	0.002380333099
517	0.002379723941
518	0.002377312999
519	0.002376768372
520	0.002374426149
521	0.002374149066
522	0.002372798434
523	0.002372202919
524	0.002370917851
525	0.002370342195
526	0.002368108629
527	0.002367839889
528	0.002367577
529	0.002366440619
530	0.002364276683
531	0.002363023721
532	0.002361293641
533	0.002361038212
534	0.002354684118
535	0.002354165497
536	0.00235257919
537	0.002348873218
538	0.00234736674
539	0.002343844437
540	0.00234049484
541	0.002339040749
542	0.002338786716
543	0.002338538896
544	0.002338295736
545	0.00233722903
546	0.002335843686
547	0.002335608311
548	0.0023298203
549	0.002329335671
550	0.002329106178
551	0.002325928688
552	0.002325458513
553	0.002322058667
554	0.002321833633
555	0.002320541187
556	0.002320321147
557	0.002319863604
558	0.00231875869
559	0.0023157346
560	0.002315290563
561	0.002312410806
562	0.002310376689
563	0.002310159907
564	0.002309941459
565	0.002309732069
566	0.002308531222
567	0.002306579686
568	0.002305628021
569	0.002305420263
570	0.002302023615
571	0.002300887267
572	0.002300466766
573	0.002299449745
574	0.002298474524
575	0.002297538881
576	0.00229664073
577	0.002295778105
578	0.002295368632
579	0.00229497217
580	0.002294143053
581	0.002292265012
582	0.002291079592
583	0.002290879523
584	0.002290106917
585	0.002289909769
586	0.002288794919
587	0.002288597043
588	0.002287526454
589	0.002286826262
590	0.00228663504
591	0.002286446934
592	0.002281512864
593	0.00228112441
594	0.002280940914
595	0.002280139155
596	0.002279177884
597	0.00227739016
598	0.002277205927
599	0.002277024757
600	0.002274039976
601	0.002271031478
602	0.002270650646
603	0.002270280944
604	0.002269624962
605	0.002269266075
606	0.002267579716
607	0.002267404001
608	0.002266448245
609	0.002266099083
610	0.002265185114
611	0.002264475792
612	0.002262837766
613	0.002262139881
614	0.002261965362
615	0.002261793709
616	0.002261624844
617	0.002261458691
618	0.002261295177
619	0.002260512531
620	0.002260181636
621	0.002257501978
622	0.002257343041
623	0.00225450083
624	0.002254344769
625	0.002254191065
626	0.00225328501
627	0.00225296216
628	0.002251400115
629	0.002249889495
630	0.002249152763
631	0.002249002642
632	0.002247547734
633	0.002246648655
634	0.002244927019
635	0.00224461884
636	0.002241943738
637	0.002241330862
638	0.00224103009
639	0.002240438528
640	0.002239777876
641	0.002238387272
642	0.002237814631
643	0.002237179959
644	0.002236359977
645	0.002235759285
646	0.002235610926
647	0.002235014936
648	0.002234868746
649	0.002234724747
650	0.002234584346
651	0.002234445999
652	0.002234152038
653	0.002233605722
654	0.002233049641
655	0.002232725465
656	0.002231375411
657	0.002229691637
658	0.00222937424
659	0.002228078383
660	0.002226796374
661	0.002226268962
662	0.002226026099
663	0.002225752602
664	0.002224975692
665	0.00222443692
666	0.002223883951
667	0.002223383605
668	0.002221591455
669	0.002219892344
670	0.002219372217
671	0.002218889596
672	0.002217280334
673	0.002217027508
674	0.00221638055
675	0.002215880036
676	0.002214351652
677	0.002214119615
678	0.002213618491
679	0.002212165976
680	0.002211537732
681	0.002211312891
682	0.002209767517
683	0.002207253616
684	0.002206547847
685	0.002206291023
686	0.002205613491
687	0.002204236316
688	0.002204008274
689	0.00220378534
690	0.002203534886
691	0.002202304499
692	0.002202085481
693	0.00220187293
694	0.002201402089
695	0.002201209179
696	0.002201006457
697	0.002199571304
698	0.002199326297
699	0.00219866749
700	0.002197488647
701	0.002197249436
702	0.002194876791
703	0.002194696121
704	0.002194056736
705	0.002193873409
706	0.002193426659
707	0.002193249054
708	0.002193015021
709	0.002192551037
710	0.002191407069
711	0.002191233314
712	0.002191065823
713	0.002190623308
714	0.002190394757
715	0.002189966905
716	0.002188869738
717	0.002188455245
718	0.002188023789
719	0.002187607581
720	0.002187059808
721	0.002186891919
722	0.00218648631
723	0.002186268297
724	0.002185862507
725	0.00218457966
726	0.002183363031
727	0.002182835374
728	0.002181776697
729	0.002181611507
730	0.002180313364
731	0.002178075496
732	0.002177907718
733	0.002177743119
734	0.002177568169
735	0.002176981043
736	0.002176416141
737	0.002176204146
738	0.002175818589
739	0.002174562152
740	0.002174415089
741	0.002174267009
742	0.002174121546
743	0.002172897599
744	0.002172510253
745	0.002172302362
746	0.002171321329
747	0.002169208564
748	0.002169006208
749	0.002168867974
750	0.002168728809
751	0.00216835435
752	0.00216821808
753	0.002168076389
754	0.002167697622
755	0.002167273644
756	0.002166303725
757	0.002166159034
758	0.002165958811
759	0.002165830658
760	0.002165637372
761	0.002165170347
762	0.002164802659
763	0.002163858712
764	0.002163324909
765	0.002162912417
766	0.002162551603
767	0.002161634577
768	0.002161495297
769	0.00216114553
770	0.00216079617
771	0.00215968477
772	0.00215883261
773	0.002158644799
774	0.002158131482
775	0.002156054324
776	0.002155932347
777	0.002155596939
778	0.002155259687
779	0.002153294833
780	0.002153173968
781	0.002153054972
782	0.002152608502
783	0.002152492259
784	0.002150493861
785	0.002150375559
786	0.002150262668
787	0.002149876976
788	0.002149696594
789	0.002149585632
790	0.002148543366
791	0.00214821378
792	0.002148035259
793	0.00214755348
794	0.002147380785
795	0.002147046829
796	0.002145181501
797	0.002145014006
798	0.002143110993
799	0.002141346748
800	0.002140884634
801	0.002140514256
802	0.002140348051
803	0.002138683243
804	0.00213831989
805	0.002138210779
806	0.002138100998
807	0.002137992624
808	0.002136413194
809	0.002136307838
810	0.002136204829
811	0.00213575875
812	0.002135403054
813	0.002134574107
814	0.002133772421
815	0.002133671471
816	0.002133569773
817	0.002132999853
818	0.002132689652
819	0.002131910036
820	0.002131609268
821	0.002130102024
822	0.002128673481
823	0.002128575054
824	0.002128191581
825	0.00212809525
826	0.002127657684
827	0.002127563255
828	0.00212575211
829	0.002125454561
830	0.002125360732
831	0.002125054266
832	0.002124901169
833	0.002124142594
834	0.0021240497
835	0.002123761275
836	0.002123424122
837	0.002122702177
838	0.002121743512
839	0.002121587305
840	0.00211988128
841	0.002119595259
842	0.002119503891
843	0.002119411766
844	0.002119262073
845	0.002119171307
846	0.002119083755
847	0.00211833577
848	0.002117922254
849	0.002117833533
850	0.002117746002
851	0.002116844535
852	0.002116679925
853	0.00211640116
854	0.002116124489
855	0.002114824765
856	0.002114430371
857	0.002113353001
858	0.002113208358
859	0.00211218642
860	0.002112100139
861	0.002112015004
862	0.002111668425
863	0.002111400279
864	0.00211111691
865	0.002110974514
866	0.002110200503
867	0.002110064283
868	0.002109349577
869	0.002109035263
870	0.002108728407
871	0.002107524882
872	0.002107385214
873	0.002105796857
874	0.002105103917
875	0.00210484231
876	0.002104170705
877	0.002103025356
878	0.002102936719
879	0.002102849295
880	0.002102594512
881	0.002102290671
882	0.002102155907
883	0.002101910339
884	0.002100818281
885	0.002099307371
886	0.002099012081
887	0.002097972462
888	0.002097318798
889	0.002097232333
890	0.002097147059
891	0.002097062944
892	0.002096814179
893	0.002096179697
894	0.002095822271
895	0.002095581078
896	0.00209543892
897	0.002094002576
898	0.002093745054
899	0.002093618262
900	0.002093384867
901	0.00209276739
902	0.002092482167
903	0.002091609749
904	0.002091017494
905	0.002090934149
906	0.002090852206
907	0.002090375901
908	0.002090253193
909	0.002090145584
910	0.00208916336
911	0.00208908273
912	0.002088941414
913	0.002088664118
914	0.002087991393
915	0.002087060097
916	0.002086867069
917	0.002086283388
918	0.002086162069
919	0.002086043293
920	0.002085822815
921	0.0020855504
922	0.002084918099
923	0.002084358074
924	0.002083819269
925	0.002083601623
926	0.002082236342
927	0.00208201281
928	0.002081800459
929	0.002081564672
930	0.002081358668
931	0.00208114084
932	0.002080255975
933	0.002080043391
934	0.002079199391
935	0.002078622566
936	0.002077822398
937	0.002076516658
938	0.002076394329
939	0.002076188486
940	0.002075930455
941	0.002075812368
942	0.002075267693
943	0.002075122259
944	0.002074924854
945	0.002074809111
946	0.002074557153
947	0.002074310915
948	0.002073768522
949	0.002073240526
950	0.002072728455
951	0.002072591798
952	0.002072380843
953	0.002072264936
954	0.002071496016
955	0.00207138436
956	0.002071305873
957	0.002070816589
958	0.002069574126
959	0.002069464871
960	0.002068991761
961	0.002068912246
962	0.002068775035
963	0.002068643524
964	0.002068407891
965	0.002068176532
966	0.002068050589
967	0.002067972887
968	0.00206774787
969	0.002067555723
970	0.002066811967
971	0.002066304131
972	0.002066111279
973	0.002066003035
974	0.002065537099
975	0.00206543123
976	0.002065242512
977	0.002064597098
978	0.002064379185
979	0.002064304587
980	0.002064127774
981	0.002063641105
982	0.002063200001
983	0.002062416812
984	0.002062232799
985	0.002062127687
986	0.002060940252
987	0.002060729089
988	0.00206062647
989	0.00206044856
990	0.002059834352
991	0.002059760372
992	0.002059687446
993	0.002059615543
994	0.002058452157
995	0.002058380986
996	0.002058310809
997	0.002058241595
998	0.002058173315
999	0.00205799895
